"Country Name,""Country Code"",""Indicator Name"",""Indicator Code"",""1960"",""1961"",""1962"",""1963"",""1964"",""1965"",""1966"",""1967"",""1968"",""1969"",""1970"",""1971"",""1972"",""1973"",""1974"",""1975"",""1976"",""1977"",""1978"",""1979"",""1980"",""1981"",""1982"",""1983"",""1984"",""1985"",""1986"",""1987"",""1988"",""1989"",""1990"",""1991"",""1992"",""1993"",""1994"",""1995"",""1996"",""1997"",""1998"",""1999"",""2000"",""2001"",""2002"",""2003"",""2004"",""2005"",""2006"",""2007"",""2008"",""2009"",""2010"",""2011"",""2012"",""2013"",""2014"",""2015"",""2016"",""2017"",""2018"",""2019"",""2020"",""2021"",""2022"","
"Malí,""MLI"",""PIB (UMN a precios constantes)"",""NY.GDP.MKTP.KN"","""","""","""","""","""","""","""",""677661012900"",""702791463000"",""704414907200"",""747644532100"",""766851490400"",""811666417500"",""799855731200"",""787627328000"",""879189391900"",""998965218300"",""1062385995600"",""1046838228000"",""1155664151100"",""1105671970500"",""1122354396700"",""1039542229000"",""1058470980800"",""1055433051000"",""1269544901100"",""1303728932200"",""1301914607100"",""1398122464800"",""1456527466400"",""1420079394400"",""1586870613300"",""1535794604100"",""1584512591800"",""1644406122800"",""1659551471500"",""1776645862000"",""1862440523100"",""2003458329500"",""2117674360000"",""2116386073400"",""2441806663900"",""2517656705800"",""2747242878100"",""2790099830200"",""2972426681700"",""3111006768400"",""3219693423900"",""3373374062200"",""3535509290900"",""3723383966400"",""3843021274400"",""3810865384500"",""3898327347500"",""4174511516700"",""4432154019500"",""4691536933700"",""4940444365400"",""5174941782900"",""5421070335800"",""5354095698100"",""5517535549900"","""","
"Malta,""MLT"",""PIB (UMN a precios constantes)"",""NY.GDP.MKTP.KN"","""","""","""","""","""","""","""","""","""","""",""855234500"",""876221900"",""927378600"",""965829000"",""1062763500"",""1270640900"",""1486867000"",""1668029400"",""1854200800"",""2048720800"",""2193149700"",""2265781600"",""2317542300"",""2303349900"",""2325056000"",""2385165200"",""2477833400"",""2579685100"",""2796745900"",""3025494700"",""3215840400"",""3417039200"",""3577330200"",""3737621400"",""3948838300"",""4199293100"",""4357914500"",""4587009200"",""4822121000"",""5049723900"",""6043600000"",""5972600000"",""6125800000"",""6375400000"",""6384300000"",""6600300000"",""6766000000"",""7089100000"",""7360300000"",""7276900000"",""7680300000"",""7716100000"",""8033900000"",""8473600000"",""9120400000"",""9996700000"",""10334700000"",""11463800000"",""12171000000"",""12891200000"",""11818100000"",""13035100000"","""","
"Myanmar,""MMR"",""PIB (UMN a precios constantes)"",""NY.GDP.MKTP.KN"","""",""3431740693200"",""3510103424000"",""3819372475700"",""3938751150000"",""4023335383500"",""4124964659300"",""3903240617000"",""4012238551500"",""4310197167400"",""4489035814600"",""4693032422600"",""4846295793500"",""4880868247300"",""4986869861100"",""5222851869700"",""5491105816500"",""5821365711800"",""6184806618700"",""6545923369100"",""6978255340400"",""7474893105500"",""7921012410800"",""8315554626700"",""8703702143300"",""9040257816200"",""9118850246600"",""8888721886100"",""8212826985000"",""7861207720900"",""8116551383400"",""8202511969500"",""8570668254500"",""9236329624600"",""9862531307500"",""10572974351200"",""11279978609300"",""11960703235300"",""12649860682300"",""13722320186900"",""15426384205700"",""17349704142900"",""19380147933900"",""21896916909300"",""24895762599200"",""28273356273700"",""32035654842100"",""36040267484800"",""40031463168600"",""44198676196700"",""48649167352700"",""52307612578200"",""55700155655600"",""60099726849700"",""65027702366300"",""67158841871300"",""74215745750000"",""78483199000000"",""83510030100000"",""89147341400000"",""91976676900000"",""75500945534100"","""","
"Oriente Medio y Norte de África (excluido altos ingresos),""MNA"",""PIB (UMN a precios constantes)"",""NY.GDP.MKTP.KN"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Montenegro,""MNE"",""PIB (UMN a precios constantes)"",""NY.GDP.MKTP.KN"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""2307429900"",""2420494100"",""2192967700"",""2260949700"",""2285816500"",""2329337000"",""2387166500"",""2492823700"",""2597038800"",""2819512000"",""3011525000"",""3229040000"",""3041914000"",""3125090000"",""3225982000"",""3138113000"",""3249484000"",""3307445000"",""3419580000"",""3520433000"",""3686473000"",""3873668000"",""4031053000"",""3414024000"",""3838536000"","""","
"Mongolia,""MNG"",""PIB (UMN a precios constantes)"",""NY.GDP.MKTP.KN"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""4895038638400"",""5303389424500"",""5612791176400"",""5945821619900"",""6285498813900"",""6874763982800"",""7112537902200"",""7475844368900"",""7788199780100"",""7540187659500"",""6884678072500"",""6247400207900"",""6049433118000"",""6178551171600"",""6572521969700"",""6719424003600"",""6981260711500"",""7214430393100"",""7435940028200"",""7521160521400"",""7743238621100"",""8109724437600"",""8677780999400"",""9599830458900"",""10296170043300"",""11177134528600"",""12322569103500"",""13419323094200"",""13249085703600"",""14092411430400"",""16529098947000"",""18565454159800"",""20728128355200"",""22362588014100"",""22894780891000"",""23235863784600"",""24545640704200"",""26446671274200"",""27928278386700"",""26655376727400"",""27091663824000"","""","
"Mariana,""MNP"",""PIB (UMN a precios constantes)"",""NY.GDP.MKTP.KN"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""1457000000"",""1462000000"",""1417000000"",""1237000000"",""1152000000"",""1075000000"",""956000000"",""788000000"",""799000000"",""740000000"",""746000000"",""766000000"",""798000000"",""825000000"",""1066000000"",""1313000000"",""1059000000"",""941000000"","""","""","""","
"Mozambique,""MOZ"",""PIB (UMN a precios constantes)"",""NY.GDP.MKTP.KN"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""104707152930"",""109942513670"",""102356480840"",""86286511263"",""80677888135"",""81484664371"",""79610520328"",""91313267153"",""98800950658"",""105223016950"",""106275239580"",""111509774700"",""104680118300"",""115774671700"",""123338690000"",""126125844900"",""140255117400"",""156105444500"",""171608669500"",""191684350400"",""193946802300"",""217388908700"",""237586625000"",""253929099100"",""274031162200"",""292243021900"",""320574153700"",""345353722300"",""370625862700"",""394042735700"",""419664785800"",""450792935800"",""483513467200"",""517183445500"",""555447328900"",""592791601300"",""615461222600"",""638487581600"",""660475905300"",""675763320300"",""667425038100"",""683202888700"","""","
"Mauritania,""MRT"",""PIB (UMN a precios constantes)"",""NY.GDP.MKTP.KN"","""",""36309209714"",""36573035474"",""35847511455"",""45774005112"",""53161165341"",""53283947414"",""55184656631"",""60811528482"",""61570779929"",""68950611220"",""70221292683"",""69706635304"",""66510755509"",""74600200014"",""70769946407"",""76818020286"",""75374921810"",""74994494153"",""78586760299"",""81236085193"",""84038964433"",""82072516432"",""85138205631"",""82390911138"",""84858321604"",""89706769148"",""91411542372"",""92984184697"",""97426583548"",""95700862057"",""97412077000"",""99237701800"",""105066564600"",""101850758400"",""111852299600"",""118360791000"",""113573456200"",""116728305100"",""121015943900"",""116274507900"",""115344900400"",""116938371700"",""125040177300"",""130958026200"",""142176266900"",""168241724500"",""164928333700"",""164382290300"",""164543180900"",""168854589900"",""175900526000"",""183763302700"",""191390974100"",""199572600000"",""210302300000"",""212954021100"",""226307400300"",""237107182400"",""249665890000"",""247322735300"",""253370687000"","""","
"Mauricio,""MUS"",""PIB (UMN a precios constantes)"",""NY.GDP.MKTP.KN"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""80974425210.1785"",""86276322103.813"",""89581400701.688"",""92731553722.0983"",""83401592394.3589"",""88307568383.6848"",""93161902467.6053"",""93519453480.2873"",""97913358134.6659"",""104722718599.824"",""114924840740.659"",""125142854101.532"",""133641739254.07"",""139609041512.878"",""149642375835.085"",""156279683004.917"",""166457707723.337"",""174917193178.745"",""182152018242.363"",""189962216943.88"",""200577009094.717"",""211984781245.284"",""224856370313.748"",""230727217956.981"",""249653291233.843"",""258010536793.568"",""262177197057.329"",""277712363952.623"",""289737364498.868"",""294887570846.916"",""309235457100"",""326945421700"",""344557849100"",""355980207100"",""371562184200"",""386712773700"",""400232710000"",""413682154400"",""429513645600"",""445365091100"",""462567176400"",""480782996900"",""500046724300"",""514505400100"",""439400996900"",""455674701100"","""","
"Malawi,""MWI"",""PIB (UMN a precios constantes)"",""NY.GDP.MKTP.KN"",""629251158990"",""677323417040"",""681850407960"",""672365333410"",""690257669270"",""784246559390"",""888151670900"",""952822878390"",""934499340110"",""989469954490"",""994212463970"",""1155459445100"",""1227460155800"",""1255699859900"",""1345808425000"",""1427725412600"",""1499079291600"",""1572804481400"",""1726075348100"",""1801956274000"",""1809285666500"",""1713572297800"",""1756470788800"",""1821788827000"",""1919442248100"",""2007179613600"",""2002868141200"",""2035419539000"",""2100090746500"",""2128330450600"",""2249481287700"",""2445866219000"",""2266511383900"",""2486178047000"",""2231588896700"",""2604907332600"",""2795500105800"",""2901517185700"",""3014538639200"",""3106249287800"",""3155206194400"",""2998235826900"",""3049205836400"",""3223182527100"",""3397895061700"",""3508962935100"",""3673884192800"",""4026577075500"",""4334196965100"",""4695153667900"",""5017901612600"",""5261473322300"",""5360694160300"",""5639450256400"",""5960898921300"",""6127804091100"",""6280021234200"",""6531224000000"",""6818055000000"",""7189515000000"",""7247031000000"",""7446427000000"","""","
"Malasia,""MYS"",""PIB (UMN a precios constantes)"",""NY.GDP.MKTP.KN"",""39348061579"",""42337724937"",""45056242791"",""48362831926"",""50954578151"",""54870367916"",""59159426015"",""61441291740"",""66343074703"",""69586278236"",""73752087664"",""81152859332"",""88771850889"",""99159117610"",""107407829420"",""108268239270"",""120787826050"",""130152576720"",""138812788890"",""151790535240"",""163086523940"",""174408160370"",""184773503240"",""196325969140"",""211564378820"",""209395314490"",""211993062140"",""222999598010"",""245160672940"",""267371251390"",""291457463130"",""319278440300"",""347646706400"",""382046151000"",""417240402100"",""458251316700"",""504088824300"",""541001947600"",""501187368100"",""531948304200"",""579072903200"",""582070620700"",""613449979800"",""648959527500"",""692981292900"",""729932019800"",""770697606800"",""819242199200"",""858826097100"",""845827517500"",""908628919800"",""956730942800"",""1009097172700"",""1056461394000"",""1119920092400"",""1176941187000"",""1229312497000"",""1300769020000"",""1363766395000"",""1423952000000"",""1345144000000"",""1386738000000"","""","
"América del Norte,""NAC"",""PIB (UMN a precios constantes)"",""NY.GDP.MKTP.KN"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Namibia,""NAM"",""PIB (UMN a precios constantes)"",""NY.GDP.MKTP.KN"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""44799961288"",""45235170288"",""45055093262"",""44233535995"",""44128750497"",""44333583475"",""46447084952"",""48097707124"",""48488813121"",""49390062550"",""50401304295"",""54516879500"",""58436284700"",""57513260700"",""58508170800"",""60789412700"",""62729400000"",""65376643600"",""67528571800"",""69803797400"",""72241474000"",""73092441500"",""76592590900"",""79839959200"",""89635961400"",""91903090300"",""98403557000"",""103691807600"",""106439445600"",""106754475400"",""113201644500"",""118965123000"",""124986759300"",""132004415400.505"",""140046809673.309"",""146018650059.7"",""146067996315.479"",""144567511620.998"",""146099845480.68"",""144873841792.703"",""133231470326.424"",""136770165886.523"","""","
"Nueva Caledonia,""NCL"",""PIB (UMN a precios constantes)"",""NY.GDP.MKTP.KN"","""","""","""","""","""",""76382126080"",""73442500608"",""77408976896"",""88449474560"",""102350471170"",""134078390270"",""143462825980"",""148338409470"",""131725533180"",""148456144900"",""158105010180"",""161741422590"",""164814225410"",""180966031360"",""156354641920"",""155729231870"",""144828186620"",""148304052220"",""145337974780"",""147954057220"",""154611990530"",""153065865220"",""161790623740"",""217770180610"",""241724899330"",""250426998780"",""262697992200"",""264064008200"",""265463005200"",""272338993200"",""288516014100"",""289813987300"",""295630995500"",""286169989100"",""288746012700"",""294809993200"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"Níger,""NER"",""PIB (UMN a precios constantes)"",""NY.GDP.MKTP.KN"",""1538439464800"",""1608382969500"",""1773704046900"",""1940932931900"",""1943476328300"",""2077960261200"",""2070012121400"",""2072555517800"",""2080503657600"",""1966368354300"",""2026456224000"",""2141545170600"",""2030907115600"",""1684686527800"",""1832521781000"",""1781335902900"",""1793416983600"",""1932668300100"",""2193049207800"",""2349786348500"",""2292098244700"",""2288025963800"",""2337778178200"",""2247455128100"",""1869436881300"",""2013722402400"",""2141636814300"",""2143527480400"",""2290812471800"",""2312736600300"",""2282474944100"",""2272443715500"",""2317909686800"",""2325365370200"",""2368495753900"",""2426695476600"",""2429135045800"",""2466239493600"",""2712188062200"",""2706233113800"",""2673528889000"",""2867844575300"",""3008898666900"",""3074210133800"",""3085394158800"",""3311611211800"",""3508024527700"",""3618272059400"",""3898015660200"",""3974518150900"",""4315458945100"",""4417206977700"",""4883175693600"",""5142722860800"",""5484309541000"",""5725216000000"",""6053894533200"",""6356671589500"",""6815038655700"",""7219947148600"",""7476271698200"",""7579977244300"","""","
"Nigeria,""NGA"",""PIB (UMN a precios constantes)"",""NY.GDP.MKTP.KN"",""9277979393400"",""9295774139400"",""9677179063400"",""10507347377000"",""11027512418000"",""11566203845000"",""11074580710000"",""9331039897400"",""9214554904800"",""11444236134000"",""14306123951000"",""16342962863000"",""16892782958000"",""17803770282000"",""19790791140000"",""18756178540000"",""20452178174000"",""21684241490000"",""20434327464000"",""21815571716000"",""22732879648000"",""19748534377000"",""18404964798000"",""16394390793000"",""16211491163000"",""17170081087000"",""17180545440000"",""17730344450000"",""19030692431000"",""19395963982000"",""21680204536000"",""21757896113200"",""22765546263400"",""22302240357000"",""21897471536400"",""21881559789800"",""22799693418500"",""23469343081600"",""24075146462800"",""24215775868200"",""25430423386700"",""26935315648300"",""31064272132600"",""33346624772300"",""36431373714100"",""38777013731000"",""41126678970700"",""43837391994700"",""46802760442700"",""50564263245100"",""54612264176600"",""57511041765000"",""59943794014100"",""63942845560000"",""67977459215300"",""69780692718300"",""68652430364700"",""69205691115000"",""70536348621700"",""72094093995700"",""70800543492000"",""73382771385200"","""","
